Date,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
2025-03-03,105.49627685546875,1288.905029296875,455.08184814453125,382.0904235839844,271.08160400390625,860.5916748046875,109.06999969482422,1306.1500244140625,456.95001220703125,409.1499938964844,283.54998779296875,870.4500122070312,113.37000274658203,1317.0999755859375,461.04998779296875,411.25,286.3500061035156,882.0499877929688,107.91000366210938,1274.8499755859375,419.54998779296875,389.20001220703125,279.29998779296875,859.5,112.0999984741211,1275.300048828125,436.0,399.95001220703125,279.45001220703125,879.0,7583589,705964.0,27472740,10995655,11471554,1109751
2025-03-04,108.97832489013672,1270.9947509765625,475.3486328125,379.8491516113281,267.6877136230469,861.778076171875,112.66999816894531,1288.0,477.29998779296875,406.75,280.0,871.6500244140625,113.9000015258789,1302.050048828125,480.29998779296875,409.29998779296875,283.1000061035156,874.75,107.5999984741211,1271.0999755859375,448.0,394.79998779296875,276.29998779296875,859.8499755859375,108.0,1302.050048828125,456.95001220703125,401.1499938964844,279.0,869.0,14949162,516071.0,16010754,7083802,9331785,612480
2025-03-05,112.17019653320312,1302.7694091796875,474.053955078125,400.5809631347656,272.5634765625,877.3991088867188,115.97000122070312,1320.199951171875,476.0,428.95001220703125,285.1000061035156,887.4500122070312,116.87999725341797,1326.8499755859375,486.20001220703125,430.3999938964844,286.95001220703125,889.5499877929688,112.45999908447266,1288.0,471.3999938964844,400.8999938964844,278.6499938964844,871.2000122070312,112.66999816894531,1288.9000244140625,480.20001220703125,400.8999938964844,281.3999938964844,876.0,11020030,621963.0,14097135,14319490,10285712,659121
2025-03-06,113.0697250366211,1315.25244140625,489.3411865234375,413.6550598144531,273.3282775878906,897.1231689453125,116.9000015258789,1332.8499755859375,491.3500061035156,442.95001220703125,285.8999938964844,907.4000244140625,118.25,1336.25,494.95001220703125,446.8500061035156,292.0,925.0,116.44999694824219,1320.1500244140625,477.8500061035156,431.25,283.5,900.0,117.91000366210938,1330.199951171875,482.5,434.0,288.45001220703125,923.9000244140625,5960499,275303.0,12690927,13001883,9782051,3024764
2025-03-07,113.92089080810547,1310.318359375,485.7558898925781,415.98968505859375,272.2766418457031,890.597900390625,117.77999877929688,1327.8499755859375,487.75,445.45001220703125,284.79998779296875,900.7999877929688,118.0,1340.9000244140625,490.6499938964844,450.1000061035156,287.70001220703125,915.7000122070312,116.48999786376953,1323.0,479.0,441.6000061035156,282.8999938964844,895.2999877929688,116.80000305175781,1339.0999755859375,490.0,442.8500061035156,287.3999938964844,908.0999755859375,6559818,265595.0,10433984,7860045,8097300,663269
2025-03-10,110.43885040283203,1295.76318359375,479.9298400878906,408.4720764160156,268.54815673828125,883.5783081054688,114.18000030517578,1313.0999755859375,481.8999938964844,437.3999938964844,280.8999938964844,893.7000122070312,118.76000213623047,1344.5,492.3500061035156,451.79998779296875,285.6499938964844,911.1500244140625,112.8499984741211,1308.9000244140625,480.0,436.1499938964844,277.95001220703125,890.0,117.41000366210938,1316.0,487.79998779296875,445.45001220703125,284.45001220703125,900.7999877929688,7313320,613699.0,11965662,6433534,8165123,605996
2025-03-11,111.0868911743164,1302.4239501953125,483.2163391113281,412.3476257324219,265.5366516113281,889.6586303710938,114.8499984741211,1319.8499755859375,485.20001220703125,441.54998779296875,277.75,899.8499755859375,115.38999938964844,1326.3499755859375,487.6000061035156,443.20001220703125,279.29998779296875,904.9000244140625,112.4000015258789,1301.0,470.5,426.0,273.20001220703125,882.8499755859375,113.16999816894531,1310.949951171875,477.79998779296875,428.5,277.0,888.8499755859375,6465246,302563.0,5774624,6287024,8602609,559901
2025-03-12,109.87785339355469,1318.607421875,476.39434814453125,415.5227966308594,256.7412109375,878.1900634765625,113.5999984741211,1336.25,478.3500061035156,444.95001220703125,268.54998779296875,888.25,115.69999694824219,1338.949951171875,490.3500061035156,448.3500061035156,277.70001220703125,898.75,112.61000061035156,1311.699951171875,475.8999938964844,437.8999938964844,262.20001220703125,872.0,115.69999694824219,1320.449951171875,487.5,444.8999938964844,277.70001220703125,898.5,6991957,598766.0,9109922,5120030,18584311,2335024
2025-03-13,109.97457122802734,1335.8271484375,486.1542663574219,413.6550598144531,252.3912811279297,873.0983276367188,113.69999694824219,1353.699951171875,488.1499938964844,442.95001220703125,264.0,883.0999755859375,115.4000015258789,1362.4000244140625,497.5,450.0,271.1000061035156,897.2000122070312,112.98999786376953,1332.25,480.8500061035156,442.0,263.3500061035156,880.0,114.0,1344.0,484.0,447.8999938964844,268.54998779296875,895.0,5896494,441272.0,7798554,5054710,8683943,312720
2025-03-17,108.85258483886719,1335.185791015625,505.17620849609375,417.3905029296875,248.42376708984375,882.5896606445312,112.54000091552734,1353.050048828125,507.25,446.95001220703125,259.8500061035156,892.7000122070312,114.69999694824219,1365.25,509.8500061035156,451.04998779296875,265.20001220703125,901.2999877929688,112.16999816894531,1339.0,491.54998779296875,443.1499938964844,258.8999938964844,887.1500244140625,114.36000061035156,1364.0,492.6000061035156,444.0,264.0,888.3499755859375,4665767,546482.0,10136334,4865003,12697926,960318
2025-03-18,108.85258483886719,1349.3956298828125,505.17620849609375,417.3905029296875,248.42376708984375,882.5896606445312,112.54000091552734,1367.449951171875,507.25,446.95001220703125,259.8500061035156,892.7000122070312,112.54000091552734,1371.0,507.25,446.95001220703125,259.8500061035156,892.7000122070312,112.54000091552734,1354.0,507.25,446.95001220703125,259.8500061035156,892.7000122070312,112.54000091552734,1359.9000244140625,507.25,446.95001220703125,259.8500061035156,892.7000122070312,0,594495.0,0,0,0,0
2025-03-19,115.75863647460938,1329.51171875,538.6885986328125,430.0910339355469,254.01654052734375,899.5948486328125,119.68000030517578,1347.300048828125,540.9000244140625,460.54998779296875,265.70001220703125,909.9000244140625,120.0999984741211,1374.5999755859375,548.0499877929688,465.3500061035156,266.5,930.0,117.72000122070312,1323.949951171875,530.0499877929688,459.29998779296875,256.25,903.0,118.0,1374.5999755859375,533.8499755859375,464.70001220703125,262.0,928.0,8683377,838919.0,9383855,5728903,14044300,2142040
2025-03-20,115.28469848632812,1359.5596923828125,546.5064697265625,439.616455078125,256.21539306640625,906.861572265625,119.19000244140625,1377.75,548.75,470.75,268.0,917.25,120.87999725341797,1388.0,558.5999755859375,475.20001220703125,273.95001220703125,924.3499755859375,118.3499984741211,1350.0999755859375,540.0499877929688,460.20001220703125,267.5,908.0,120.0,1360.800048828125,546.2000122070312,465.0,269.20001220703125,917.9000244140625,5536428,855272.0,12121424,10370120,17038774,689231
2025-03-21,118.50558471679688,1373.2266845703125,535.7506713867188,436.3946228027344,252.67808532714844,908.1962890625,122.5199966430664,1391.5999755859375,537.9500122070312,467.29998779296875,264.29998779296875,918.5999755859375,123.0,1420.050048828125,552.0,473.1499938964844,269.54998779296875,926.9500122070312,119.26000213623047,1386.050048828125,533.0,462.0,260.20001220703125,914.0499877929688,119.4000015258789,1420.0,547.0,471.3999938964844,264.0,918.0,14086531,1093226.0,10054240,12194708,22659168,1384887
2025-03-24,123.28372192382812,1374.1148681640625,528.9287109375,441.0172424316406,257.5538330078125,913.2385864257812,127.45999908447266,1392.5,531.0999755859375,472.25,269.3999938964844,923.7000122070312,127.95999908447266,1405.0999755859375,547.75,476.04998779296875,271.6499938964844,939.5,123.5199966430664,1385.300048828125,529.6500244140625,465.6499938964844,265.3999938964844,917.75,124.0,1400.0,545.0,469.0,267.04998779296875,918.5999755859375,13638740,440777.0,5386711,7110186,9269617,1401513
2025-03-25,119.31806182861328,1347.520751953125,515.0357055664062,431.25836181640625,259.0834655761719,897.0736694335938,123.36000061035156,1365.550048828125,517.1500244140625,461.79998779296875,271.0,907.3499755859375,128.58999633789062,1408.0,535.0,473.95001220703125,274.70001220703125,929.7999877929688,122.33999633789062,1360.0,511.6499938964844,460.1000061035156,269.3500061035156,904.9000244140625,128.35000610351562,1408.0,534.5,473.95001220703125,272.0,925.0,15698193,426894.0,6675687,6983464,12563930,847472
2025-03-26,116.27127075195312,1343.524169921875,525.7417602539062,433.45294189453125,255.6417694091797,897.2220458984375,120.20999908447266,1361.5,527.9000244140625,464.1499938964844,267.3999938964844,907.5,124.5,1375.6500244140625,535.5,473.3999938964844,272.25,917.4500122070312,119.8499984741211,1355.75,516.5499877929688,463.1000061035156,266.75,903.5999755859375,123.37000274658203,1375.6500244140625,521.0,464.3999938964844,272.0,907.7999877929688,9343771,421022.0,6576567,9260792,7308412,1505932
2025-03-27,120.14021301269531,1389.5089111328125,534.1073608398438,441.11065673828125,260.230712890625,880.6617431640625,124.20999908447266,1408.0999755859375,536.2999877929688,472.3500061035156,272.20001220703125,890.75,125.54000091552734,1418.9000244140625,540.0,474.75,273.54998779296875,906.5,119.66000366210938,1367.5,515.0,461.70001220703125,269.6000061035156,881.7999877929688,120.30000305175781,1368.1500244140625,527.0,463.70001220703125,270.0,903.5499877929688,53997400,768855.0,7748386,7585534,14783522,2181319
2025-03-28,122.04566192626953,1382.798828125,537.4437866210938,432.7525634765625,250.71823120117188,876.3610229492188,126.18000030517578,1401.300048828125,539.6500244140625,463.3999938964844,262.25,886.4000244140625,128.14999389648438,1420.5,544.75,475.3999938964844,271.8500061035156,900.5499877929688,124.58999633789062,1390.800048828125,536.75,462.0,261.6000061035156,880.5499877929688,124.58999633789062,1417.0,537.7999877929688,472.8999938964844,271.0,894.9000244140625,14157702,959532.0,5075723,6966128,14283389,1244840
2025-04-01,120.69153594970703,1387.584716796875,536.54736328125,427.14935302734375,251.05284118652344,867.561767578125,124.77999877929688,1406.1500244140625,538.75,457.3999938964844,262.6000061035156,877.5,125.83999633789062,1413.25,550.0,465.70001220703125,263.0,900.4500122070312,123.1500015258789,1387.0,529.1500244140625,454.6000061035156,258.5,872.0,124.25,1407.949951171875,550.0,458.0,260.3500061035156,888.0,13543667,365985.0,5144301,4385769,8388635,1453564
2025-04-02,123.13863372802734,1415.5108642578125,544.6641235351562,427.3828430175781,252.00888061523438,881.0571899414062,127.30999755859375,1434.449951171875,546.9000244140625,457.6499938964844,263.6000061035156,891.1500244140625,127.88999938964844,1440.25,548.0,459.45001220703125,265.54998779296875,895.25,122.29000091552734,1394.8499755859375,535.4500122070312,449.75,261.1000061035156,862.7999877929688,124.83999633789062,1414.9000244140625,540.0,454.0,262.79998779296875,870.25,12062536,870739.0,3535699,4104869,7136992,1068766
2025-04-03,126.98822784423828,1415.2142333984375,542.27392578125,410.4331970214844,245.0776824951172,891.6854858398438,131.2899932861328,1430.1500244140625,544.5,439.5,256.3500061035156,901.9000244140625,132.88999938964844,1434.199951171875,552.5,457.6499938964844,260.5,949.6500244140625,126.0,1413.550048828125,538.0999755859375,438.1000061035156,255.3000030517578,899.2000122070312,126.16000366210938,1434.0,544.9500122070312,457.5,259.8999938964844,949.6500244140625,24054870,230919.0,4789352,13020114,12262561,4159473
2025-04-04,118.10901641845703,1412.443359375,533.7510375976562,374.8996887207031,235.46958923339844,857.0818481445312,122.11000061035156,1427.3499755859375,535.4500122070312,401.45001220703125,246.3000030517578,866.9000244140625,132.72000122070312,1442.25,545.0,436.95001220703125,253.9499969482422,905.9500122070312,120.6500015258789,1417.1500244140625,530.6500244140625,398.0,244.85000610351562,834.5,131.5,1430.0999755859375,544.0,436.70001220703125,253.0,901.9000244140625,29824780,500497.0,3148688,32283095,14639785,3287190
2025-04-07,114.06597900390625,1389.1395263671875,517.9512939453125,349.311767578125,232.21908569335938,828.1136474609375,117.93000030517578,1403.800048828125,519.5999755859375,374.04998779296875,242.89999389648438,837.5999755859375,119.27999877929688,1412.300048828125,524.0,381.20001220703125,243.85000610351562,854.1500244140625,112.5199966430664,1364.0,482.3500061035156,363.0,228.0,795.0,113.80000305175781,1370.0,485.0,369.95001220703125,231.0500030517578,795.0,13443609,579009.0,6892589,26557078,13011904,1792473
2025-04-08,116.88063049316406,1410.2169189453125,538.6853637695312,351.22625732421875,236.37782287597656,849.3701782226562,120.83999633789062,1425.0999755859375,540.4000244140625,376.1000061035156,247.25,859.0999755859375,122.55999755859375,1438.8499755859375,541.9000244140625,390.79998779296875,249.5,866.2000122070312,117.95999908447266,1411.0,529.0999755859375,368.1499938964844,243.85000610351562,836.0999755859375,122.48999786376953,1411.0,530.0,387.45001220703125,244.75,845.0,12048353,562645.0,3768369,17126260,13806651,2795212
2025-04-09,112.92464447021484,1436.440185546875,538.4859619140625,346.0432434082031,226.24392700195312,834.836669921875,116.75,1451.5999755859375,540.2000122070312,370.54998779296875,236.64999389648438,844.4000244140625,121.44000244140625,1455.949951171875,549.6500244140625,377.45001220703125,242.3000030517578,849.8499755859375,115.5,1425.5,537.1500244140625,368.6000061035156,234.0,823.2999877929688,120.75,1434.3499755859375,545.9500122070312,376.0,240.6999969482422,840.4000244140625,10608142,886893.0,4722939,13982904,19063559,1594419
2025-04-11,113.96925354003906,1461.4759521484375,544.018310546875,355.0083923339844,229.20761108398438,859.0097045898438,117.83000183105469,1476.9000244140625,545.75,380.1499938964844,239.75,868.8499755859375,120.55000305175781,1484.0,547.0,388.79998779296875,245.0,879.0,117.3499984741211,1454.800048828125,535.3499755859375,378.04998779296875,238.35000610351562,855.2000122070312,118.5999984741211,1484.0,540.2000122070312,385.0,245.0,863.8499755859375,9947989,693426.0,5318824,12949202,11205821,1116144
2025-04-15,118.38951873779297,1486.0169677734375,548.8529052734375,369.62335205078125,233.27073669433594,873.1478271484375,122.4000015258789,1501.699951171875,550.5999755859375,395.79998779296875,244.0,883.1500244140625,122.68000030517578,1550.800048828125,556.0,397.70001220703125,245.0500030517578,889.7999877929688,119.5,1480.5999755859375,544.0499877929688,384.04998779296875,241.35000610351562,868.5999755859375,120.12000274658203,1550.4000244140625,556.0,389.95001220703125,245.0500030517578,889.7999877929688,8748156,797044.0,5151065,10517215,10694621,1550801
2025-04-16,123.09027862548828,1487.501220703125,547.4573974609375,372.3315734863281,236.76022338867188,812.7891845703125,127.26000213623047,1503.199951171875,549.2000122070312,398.70001220703125,247.64999389648438,822.0999755859375,127.6500015258789,1514.699951171875,553.7999877929688,402.0,248.4499969482422,887.25,122.25,1483.5999755859375,543.5499877929688,391.1000061035156,241.1999969482422,813.0,122.5999984741211,1514.699951171875,550.5999755859375,398.0,244.0,883.1500244140625,13803591,739318.0,3702521,9739439,16203319,10251029
2025-04-17,122.44222259521484,1501.9488525390625,554.9834594726562,373.59228515625,226.48292541503906,822.1322021484375,126.58999633789062,1517.800048828125,556.75,400.04998779296875,236.89999389648438,831.5499877929688,127.8499984741211,1526.5,568.5,403.75,237.8000030517578,839.1500244140625,125.1500015258789,1500.199951171875,549.25,393.1499938964844,232.14999389648438,816.0999755859375,127.0999984741211,1511.9000244140625,550.0,398.25,235.0,830.0,8986202,569237.0,8481820,8212290,54875421,4090722
2025-04-21,124.42505645751953,1500.8603515625,545.06494140625,384.70526123046875,227.9647674560547,835.77587890625,128.63999938964844,1516.699951171875,546.7999877929688,411.95001220703125,238.4499969482422,845.3499755859375,129.89999389648438,1538.800048828125,562.0,412.8999938964844,240.8000030517578,847.0,126.4000015258789,1505.0,543.2999877929688,400.04998779296875,237.39999389648438,830.25,126.58999633789062,1538.800048828125,562.0,404.0,237.39999389648438,832.3499755859375,11910446,528024.0,5680586,7998005,16298364,1861224
2025-04-22,123.73832702636719,1541.333251953125,547.7066040039062,385.73248291015625,223.85385131835938,843.0426635742188,127.93000030517578,1557.5999755859375,549.4500122070312,413.04998779296875,234.14999389648438,852.7000122070312,130.8000030517578,1560.0,557.4000244140625,418.29998779296875,239.0,854.2000122070312,126.8499984741211,1516.699951171875,548.0,412.29998779296875,233.5,837.9000244140625,130.10000610351562,1524.699951171875,549.5,414.0,238.4499969482422,845.3499755859375,23475105,823672.0,4384225,7329286,18367713,1015442
2025-04-23,125.06343841552734,1563.8951416015625,547.4075927734375,390.5419006347656,232.88832092285156,858.1693725585938,129.3000030517578,1580.4000244140625,549.1500244140625,418.20001220703125,243.60000610351562,868.0,129.5,1585.4000244140625,557.7999877929688,419.70001220703125,245.35000610351562,873.0,125.0999984741211,1543.5,545.0999755859375,410.6000061035156,236.10000610351562,852.7000122070312,128.50999450683594,1560.0,552.0,416.0,237.1999969482422,857.5999755859375,22310801,1385393.0,5172584,8692823,31898042,1149096
2025-04-24,124.30899810791016,1544.4998779296875,530.6608276367188,392.45635986328125,232.07568359375,870.2806396484375,128.52000427246094,1560.800048828125,532.3499755859375,420.25,242.75,880.25,130.19000244140625,1609.199951171875,553.2000122070312,431.0,245.14999389648438,887.25,127.5999984741211,1556.699951171875,531.0,416.5,241.5,861.5,129.2899932861328,1585.0,550.8499755859375,418.20001220703125,244.8000030517578,868.0,9411382,1320677.0,8356371,13580010,23000820,1167381
2025-04-25,120.84629821777344,1531.23974609375,520.2938232421875,385.9659729003906,230.30703735351562,849.9140014648438,124.94000244140625,1547.4000244140625,521.9500122070312,413.29998779296875,240.89999389648438,859.6500244140625,129.4499969482422,1574.0,537.5999755859375,425.79998779296875,246.14999389648438,882.3499755859375,122.77999877929688,1530.300048828125,516.0999755859375,409.5,238.0500030517578,858.0,128.52000427246094,1565.5,534.0999755859375,422.8500061035156,243.9499969482422,879.6500244140625,13496266,517429.0,8422092,11205671,16620430,1090283
2025-04-28,124.3380126953125,1540.343505859375,531.5082397460938,388.5807800292969,229.9246368408203,876.50927734375,128.5500030517578,1556.5999755859375,533.2000122070312,416.1000061035156,240.5,886.5499877929688,129.4499969482422,1560.300048828125,540.4500122070312,417.6499938964844,241.9499969482422,887.7000122070312,124.55999755859375,1527.0,520.0,408.95001220703125,238.75,861.25,125.12000274658203,1533.0,520.0,414.0,240.5,862.9500122070312,8705644,604732.0,5207203,6864935,14218414,1527151
2025-04-29,124.16390228271484,1529.75537109375,527.4710083007812,388.7675476074219,230.78504943847656,877.9923095703125,128.3699951171875,1545.9000244140625,529.1500244140625,416.29998779296875,241.39999389648438,888.0499877929688,131.5,1564.9000244140625,539.0,421.3999938964844,243.60000610351562,894.8499755859375,127.43000030517578,1534.9000244140625,523.4500122070312,414.3999938964844,239.85000610351562,877.0499877929688,129.75,1560.0999755859375,535.0,418.0,241.60000610351562,887.0,12465070,560975.0,5188740,7054453,16647246,1027694
2025-04-30,121.65876770019531,1547.5673828125,520.6925659179688,391.47576904296875,230.8806610107422,878.1900634765625,125.77999877929688,1563.9000244140625,522.3499755859375,419.20001220703125,241.5,888.25,128.10000610351562,1569.0,537.0,423.25,243.39999389648438,901.8499755859375,125.11000061035156,1536.0999755859375,507.1000061035156,413.6499938964844,239.1999969482422,883.0,128.10000610351562,1536.0999755859375,529.0,418.29998779296875,241.5500030517578,888.0,8664857,705329.0,22672997,13507492,14206640,907542
2025-05-02,121.8715591430664,1539.35400390625,520.1941528320312,387.2734069824219,231.052734375,872.0602416992188,126.0,1555.5999755859375,521.8499755859375,414.70001220703125,241.67999267578125,882.0499877929688,127.80000305175781,1575.0999755859375,527.2999877929688,422.8999938964844,245.8000030517578,893.4000244140625,125.0999984741211,1551.0,514.0,413.0,240.75,874.9000244140625,125.77999877929688,1563.9000244140625,526.8499755859375,421.0,242.0399932861328,887.0,4681069,931415.0,8743052,13939534,10822257,622199
2025-05-05,122.07467651367188,1542.8175048828125,537.04052734375,391.75592041015625,232.85964965820312,882.3919067382812,126.20999908447266,1559.0999755859375,538.75,419.5,243.57000732421875,892.5,126.98999786376953,1571.300048828125,541.2999877929688,420.45001220703125,246.8699951171875,895.0,125.01000213623047,1553.5,530.0,415.0,242.6999969482422,880.0499877929688,125.05000305175781,1565.5,533.0999755859375,415.6499938964844,244.0,885.5999755859375,4539265,247436.0,8452993,7450806,12170446,392926
2025-05-06,114.34647369384766,1559.837890625,512.6681518554688,383.77142333984375,230.5843048095703,870.6761474609375,118.22000122070312,1576.300048828125,514.2999877929688,410.95001220703125,241.19000244140625,880.6500244140625,126.23999786376953,1588.0,543.7000122070312,424.6000061035156,245.89999389648438,886.0,117.69999694824219,1550.5,510.5,409.29998779296875,240.61000061035156,869.1500244140625,126.05999755859375,1559.0999755859375,540.0,420.0,244.5,886.0,12230597,898145.0,7404521,7943490,8869045,1001672
2025-05-07,114.58828735351562,1572.9000244140625,510.97186279296875,388.4873962402344,233.3089599609375,876.1138305664062,118.47000122070312,1589.5,512.0999755859375,416.0,244.0399932861328,886.1500244140625,122.0,1616.0,517.25,418.0,244.4499969482422,889.1500244140625,116.8499984741211,1537.5999755859375,503.75,402.0,236.00999450683594,863.2000122070312,117.0,1615.0,506.0,402.75,236.00999450683594,863.2000122070312,12872742,2290058.0,7509344,8806194,9130056,819319
2025-05-08,111.79297637939453,1521.146240234375,487.6733093261719,380.176025390625,230.9475860595703,863.8048095703125,115.58000183105469,1537.199951171875,488.75,407.1000061035156,241.57000732421875,873.7000122070312,120.30000305175781,1593.699951171875,517.75,417.8999938964844,245.8300018310547,888.8499755859375,114.5,1532.0999755859375,485.0,405.04998779296875,239.30999755859375,865.5,120.0,1589.5,515.0,415.0,243.11000061035156,886.0,14324015,715376.0,13165058,10344459,11434833,923809
2025-05-09,118.87313842773438,1515.2088623046875,495.15679931640625,380.923095703125,231.36822509765625,868.6987915039062,122.9000015258789,1531.199951171875,496.25,407.8999938964844,242.00999450683594,878.6500244140625,123.4800033569336,1544.300048828125,498.6000061035156,408.75,242.9499969482422,881.0,114.51000213623047,1498.5,472.3500061035156,398.6000061035156,236.5,859.0,115.0,1525.0999755859375,473.0,401.0,236.60000610351562,859.0,62927788,991191.0,12371720,7120988,10582438,783197
2025-05-12,123.91242980957031,1547.8641357421875,512.718017578125,407.21136474609375,245.96678161621094,874.8284912109375,128.11000061035156,1564.199951171875,513.8499755859375,436.04998779296875,257.2799987792969,884.8499755859375,128.60000610351562,1579.9000244140625,515.9500122070312,438.25,257.94000244140625,890.0,125.9000015258789,1552.0999755859375,505.6000061035156,417.8500061035156,244.8800048828125,866.25,126.0,1555.0,511.8500061035156,419.95001220703125,245.08999633789062,881.0,19027370,480122.0,4982466,16818909,19791711,695749
2025-05-13,126.48527526855469,1537.671875,507.6292724609375,406.6043701171875,240.50787353515625,891.635986328125,130.77000427246094,1553.9000244140625,508.75,435.3999938964844,251.57000732421875,901.8499755859375,131.85000610351562,1573.199951171875,518.0,440.29998779296875,256.95001220703125,903.7999877929688,127.36000061035156,1549.0999755859375,507.6000061035156,432.54998779296875,250.6199951171875,884.8499755859375,128.11000061035156,1564.199951171875,515.0,436.0,256.95001220703125,884.8499755859375,25555763,427254.0,5612532,7806161,11714159,1523977
2025-05-14,130.5089569091797,1518.37548828125,508.976318359375,413.4216003417969,241.81761169433594,893.267333984375,134.92999267578125,1534.4000244140625,510.1000061035156,442.70001220703125,252.94000244140625,903.5,135.16000366210938,1562.5,515.5,447.1000061035156,253.69000244140625,909.5,131.11000061035156,1521.0,506.45001220703125,435.70001220703125,250.75,890.5499877929688,131.11000061035156,1550.0,512.0,438.5,251.57000732421875,903.4500122070312,23675242,638135.0,8226540,11385432,8839105,1074055
2025-05-15,127.83939361572266,1522.4326171875,505.4840087890625,414.4488220214844,245.2880096435547,894.4537353515625,132.1699981689453,1538.5,506.6000061035156,443.79998779296875,256.57000732421875,904.7000122070312,134.8000030517578,1546.0,517.2000122070312,448.3999938964844,257.1000061035156,907.4500122070312,131.77999877929688,1528.0999755859375,504.29998779296875,440.3500061035156,250.6199951171875,896.6500244140625,134.8000030517578,1529.800048828125,513.9000244140625,444.70001220703125,253.1999969482422,903.7999877929688,14066035,441481.0,9548436,7108289,12083645,493067
2025-05-16,128.6615447998047,1524.2138671875,500.5448913574219,412.0207824707031,243.1273651123047,892.4763793945312,133.02000427246094,1540.300048828125,501.6499938964844,441.20001220703125,254.30999755859375,902.7000122070312,134.0800018310547,1557.199951171875,507.29998779296875,444.70001220703125,257.0,907.5499877929688,132.1199951171875,1531.0999755859375,498.0,439.70001220703125,253.52999877929688,898.5,132.89999389648438,1550.0,506.6499938964844,443.79998779296875,257.0,902.0,7500019,847943.0,9603273,5525659,6640387,720221
2025-05-19,132.4821319580078,1539.7498779296875,493.7099609375,412.8145751953125,240.67994689941406,900.9295654296875,136.97000122070312,1556.0,494.79998779296875,442.04998779296875,251.75,911.25,139.3000030517578,1567.699951171875,506.6499938964844,446.8999938964844,254.74000549316406,919.7999877929688,132.39999389648438,1536.0999755859375,493.75,440.6499938964844,251.27999877929688,902.6500244140625,134.35000610351562,1540.300048828125,502.0,442.0,254.30999755859375,906.0,23666872,982452.0,6822744,4707043,6788784,832279
2025-05-20,133.90396118164062,1540.343505859375,479.2419128417969,406.5577087402344,238.7296600341797,873.2960815429688,138.44000244140625,1556.5999755859375,480.29998779296875,435.3500061035156,249.7100067138672,883.2999877929688,140.0,1572.0,501.6499938964844,449.6000061035156,254.60000610351562,920.0,137.52999877929688,1540.0999755859375,479.0,434.0,249.30999755859375,874.0999755859375,138.2899932861328,1572.0,500.0,447.5,253.0,917.5,27060156,726976.0,10517145,6201064,9366429,2737758
2025-05-21,134.8905487060547,1541.13525390625,478.0944519042969,408.7989501953125,239.88644409179688,879.57421875,139.4600067138672,1557.4000244140625,479.1499938964844,437.75,250.9199981689453,889.6500244140625,140.64999389648438,1570.0,486.79998779296875,439.1499938964844,252.11000061035156,896.0,137.33999633789062,1501.699951171875,476.1000061035156,431.70001220703125,248.10000610351562,865.6500244140625,138.3000030517578,1570.0,483.95001220703125,436.29998779296875,249.7100067138672,879.0,14748770,2403116.0,6741531,5310912,5313593,1659446
2025-05-22,135.3548126220703,1552.0203857421875,468.5155944824219,406.32421875,235.12542724609375,893.2178955078125,139.94000244140625,1568.4000244140625,469.54998779296875,435.1000061035156,245.94000244140625,903.4500122070312,140.5,1577.0,479.95001220703125,439.5,249.88999938964844,911.5,137.5,1519.0999755859375,467.3999938964844,431.5,245.0,889.3499755859375,137.5,1551.5,479.0,439.0,249.0,890.0,11038050,776793.0,11871047,5505100,11469037,2150946
2025-05-23,135.82875061035156,1562.4107666015625,487.6733093261719,410.9468078613281,236.4829864501953,898.3095092773438,140.42999267578125,1578.9000244140625,488.75,440.04998779296875,247.36000061035156,908.5999755859375,141.60000610351562,1592.9000244140625,490.8999938964844,442.6000061035156,250.49000549316406,909.9000244140625,139.5,1568.199951171875,474.5,433.1499938964844,245.60000610351562,896.1500244140625,139.5,1570.300048828125,475.0,435.3999938964844,246.10000610351562,904.0,13812756,640485.0,12851371,4707367,7437642,795387
2025-05-26,135.80941772460938,1539.255126953125,481.63665771484375,416.0830993652344,239.23635864257812,902.5114135742188,140.41000366210938,1555.5,482.70001220703125,445.54998779296875,250.24000549316406,912.8499755859375,141.5500030517578,1588.300048828125,493.3999938964844,447.3999938964844,250.85000610351562,921.0,139.25,1553.0,479.0,442.25,248.1999969482422,908.0999755859375,140.5,1580.0,493.0,444.04998779296875,248.49000549316406,914.0,9018108,343457.0,5213331,4402485,3690751,703642
2025-05-27,136.46713256835938,1517.0889892578125,484.4803466796875,418.3710632324219,237.33384704589844,907.7019653320312,141.08999633789062,1533.0999755859375,485.54998779296875,448.0,248.25,918.0999755859375,141.3000030517578,1565.0,491.6000061035156,452.3500061035156,250.99000549316406,921.0,138.89999389648438,1528.699951171875,479.0,443.8999938964844,247.99000549316406,912.8499755859375,140.0,1563.300048828125,491.0,446.0,250.99000549316406,916.5999755859375,8673950,639811.0,12868629,7017265,6861143,634513
